0	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['the', 'production', 'of', 'c51', 'microcin', 'has', '#decreased', 'or', 'been', 'absent', 'in', 'rpos', ',', 'crp', 'and', 'cya', 'mutant', 'cells', '.']
1	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['deletion', 'of', 'the', 'arca', 'gene', 'causes', 'about', 'a', '2-fold', 'increase', 'in', 'the', 'ptsg', 'expression', ',', 'and', 'nitrite', 'induction', 'of', 'the', 'nirb', 'promoter', 'could', 'be', 'significantly', '#decreased', 'by', 'disruption', 'of', 'narl', 'will', 'significantly', '.']
2	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['the', 'production', 'of', 'c51', 'microcin', 'was', 'shown', 'to', '#decrease', 'or', 'be', 'absent', 'in', 'rpos', ',', 'crp', 'and', 'cya', 'mutant', 'cells', '.']
3	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['disruption', 'of', 'narl', 'would', '#decrease', 'nitrite', 'induction', 'of', 'the', 'nirb', 'promoter', ',', 'and', 'permitted', 'a', 'recovery', 'of', 'both', 'reduced', 'glutathione', 'and', 'scavenger', 'enzyme', 'activity', '.']
4	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['disruption', 'of', 'narl', 'is', 'shown', 'to', '#decrease', 'nitrite', 'induction', 'of', 'the', 'nirb', 'promoter', ',', 'and', 'permits', 'a', 'recovery', 'of', 'both', 'reduced', 'glutathione', 'and', 'scavenger', 'enzyme', 'activity', '.']
5	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['the', 'production', 'of', 'c51', 'microcin', 'is', 'believed', 'to', '#decrease', 'or', 'be', 'absent', 'in', 'rpos', ',', 'crp', 'and', 'cya', 'mutant', 'cells', '.']
6	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['disruption', 'of', 'narl', 'can', 'have', '#decreased', 'nitrite', 'induction', 'of', 'the', 'nirb', 'promoter', 'whilst', 'not', 'suppressing', 'induction', 'by', 'nitrate', ',', 'suggesting', 'that', 'there', 'may', 'be', 'a', 'second', 'nitrate-responsive', 'factor', '.']
7	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['the', 'levels', 'of', 'clara', 'cell', 'secretory', 'protein', 'might', 'be', '#decreased', 'in', 'nlf', 'from', 'smokers', ',', 'and', 'it', 'has', 'also', 'been', 'found', 'that', 'nlf', 'from', 'smokers', 'contained', 'increased', 'proportions', 'of', 'a', 'truncated', 'variant', 'of', 'lipocortin-1', ',', 'threee', 'acidic', 'forms', 'of', 'alpha', '(1)-antitrypsin', ',', 'and', 'one', 'phosphorylated', 'form', 'of', 'cystatin', 's', '.syntrophin', 'binds', 'to', 'an', 'alternatively', 'spliced', 'exon', 'of', 'dystrophin', '.']
8	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['if', 'this', 'distance', 'of', '30', 'amino', 'acids', 'is', 'not', 'maintained', ',', 'as', 'in', 'human', 'asprs', 'chimera#1', ',', 'or', 'in', 'yeast', 'lysts', 'chimera#1', 'and', 'yeast', 'asnrs', 'chimera#2', '(figure', '5b)', ',', 'the', 'binding', 'to', 'trna', 'is', 'strongly', 'affected', 'and', 'the', 'protection', 'could', 'be', '#decreased', ',', 'or', 'even', 'abolished', 'in', 'the', 'case', 'of', 'human', 'asprs', 'chimera#1', '(table)', '.']
9	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['in', 'contrast', ',', 'only', 'low', 'levels', 'of', 'the', 'truncated', 'rap1', 'peptides', 'were', 'detected', '(consistent', 'with', 'that', 'expression', 'levels', 'was', 'lowered', 'and', 'the', 'protection', 'was', 'decreased)', ',', 'and', 'neither', 'rap2', 'nor', 'rap3', 'was', 'co-immunoprecipitated', 'in', 'the', 'rap1', 'mutants', '.']
