0	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['since', 'a', 'frur', 'null', 'mutation', 'are', 'in', 'opposing', 'directions', ',', 'the', 'rates', 'of', 'utilization', 'of', 'at', 'least', '36', 'carbon', 'sources', 'cannot', 'be', '#altered', 'by', 'them(figure', '3c)', '.']
1	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['since', 'dam', 'methylation', 'are', 'in', 'opposing', 'directions', ',', 'binding', 'of', 'lrp', 'at', 'the', 'gatc1130', 'site', 'may', 'not', 'be', '#altered', 'by', 'them(figure', '3c)', '.']
2	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['since', 's1031', 'is', 'a', 'null', 'allele', ',', 'we', 'tested', 'whether', 'expression', 'of', 'bcl-3', 'was', '#altered', 'by', 'a', 'mechanism', '.']
3	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['hence', ',', 'glu13', 'indirectly', 'affects', 'dna-binding', 'specificity', 'probably', 'because', 'dam', 'methylation', 'subtly', '#altered', 'binding', 'of', 'lrp', 'at', 'the', 'gatc1130', 'site', '.']
4	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['since', 's1031', 'is', 'a', 'null', 'allele', ',', 'we', 'are', 'testing', 'whether', 'a', 'mechanism', 'is', 'going', 'to', '#alter', 'expression', 'of', 'bcl-3', '.']
5	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['since', 's1031', 'is', 'a', 'null', 'allele', ',', 'we', 'are', 'testing', 'whether', 'binding', 'of', 'lrp', 'at', 'the', 'gatc1130', 'site', 'is', 'able', 'to', 'be', '#altered', 'by', 'dam', 'methylation', '.']
6	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['hence', ',', 'glu13', 'indirectly', 'affects', 'dna-binding', 'specificity', 'probably', 'due', 'to', 'a', 'frur', 'null', 'mutation', ',', 'which', 'can', 'subtly', '#alter', 'the', 'rates', 'of', 'utilization', 'of', 'at', 'least', '36', 'carbon', 'sources', '.']
7	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['hence', ',', 'glu13', 'indirectly', 'affects', 'dna-binding', 'specificity', 'probably', 'because', 'a', 'mechanism', 'can', 'subtly', '#alter', 'expression', 'of', 'bcl-3', '.']
8	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['hence', ',', 'glu13', 'indirectly', 'affects', 'dna-binding', 'specificity', 'probably', 'due', 'to', 'a', 'mechanism', ',', 'which', 'is', 'able', 'to', 'subtly', '#alter', 'expression', 'of', 'bcl-3', '.']
9	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['moreover', ',', 'a', 'frur', 'null', 'mutation', 'may', '#alter', 'the', 'rates', 'of', 'utilization', 'of', 'at', 'least', '36', 'carbon', 'sources', '.']
