0	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['Generation', 'of', 'CD1+RelB+', 'dendritic', 'cells', 'and', 'tartrate-resistant', 'acid', 'phosphatase-positive', 'osteoclast-like', 'multinucleated', 'giant', 'cells', 'from', 'human', 'monocytes', '.']
1	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['We', 'previously', 'showed', 'that', 'granulocyte-macrophage', 'colony-stimulating', 'factor', '-LRB-', 'GM-CSF', '-RRB-', 'and', 'macrophage', 'colony-stimulating', 'factor', '-LRB-', 'M-CSF', '-RRB-', 'stimulate', 'the', 'differentiation', 'of', 'human', 'monocytes', 'into', 'two', 'phenotypically', 'distinct', 'types', 'of', 'macrophages', '.']
2	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['However', ',', 'in', 'vivo', ',', 'not', 'only', 'CSF', 'but', 'also', 'many', 'other', 'cytokines', 'are', 'produced', 'under', 'various', 'conditions', '.']
3	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['Those', 'cytokines', 'may', 'modulate', 'the', 'differentiation', 'of', 'monocytes', 'by', 'CSFs', '.']
4	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['In', 'the', 'present', 'study', ',', 'we', 'showed', 'that', 'CD14+', 'adherent', 'human', 'monocytes', 'can', 'differentiate', 'into', 'CD1+relB+', 'dendritic', 'cells', '-LRB-', 'DC', '-RRB-', 'by', 'the', 'combination', 'of', 'GM-CSF', 'plus', 'interleukin-4', '-LRB-', 'IL-4', '-RRB-', 'and', 'that', 'they', 'differentiate', 'into', 'tartrate-resistant', 'acid', 'phosphatase', '-LRB-', 'TRAP', '-RRB-', '-positive', 'osteoclast-like', 'multinucleated', 'giant', 'cells', '-LRB-', 'MGC', '-RRB-', 'by', 'the', 'combination', 'of', 'M-CSF', 'plus', 'IL-4', '.']
5	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['However', ',', 'the', 'monocyte-derived', 'DC', 'were', 'not', 'terminally', 'differentiated', 'cells', ';', 'they', 'could', 'still', 'convert', 'to', 'macrophages', 'in', 'response', 'to', 'M-CSF', '.']
6	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['Tumor', 'necrosis', 'factor-alpha', '-LRB-', 'TNF-alpha', '-RRB-', 'stimulated', 'the', 'terminal', 'differentiation', 'of', 'the', 'DC', 'by', 'downregulating', 'the', 'expression', 'of', 'the', 'M-CSF', 'receptor', ',', 'cfms', 'mRNA', ',', 'and', 'aborting', 'the', 'potential', 'to', 'convert', 'to', 'macrophages', '.']
7	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['In', 'contrast', 'to', 'IL-4', ',', 'interferon-gamma', '-LRB-', 'IFN-gamma', '-RRB-', 'had', 'no', 'demonstrable', 'effect', 'on', 'the', 'differentiation', 'of', 'monocytes', '.']
8	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['Rather', ',', 'IFN-gamma', 'antagonized', 'the', 'effect', 'of', 'IL-4', 'and', 'suppressed', 'the', 'DC', 'and', 'MGC', 'formation', 'induced', 'by', 'GM-CSF', '+', 'IL-4', 'and', 'M-CSF', '+', 'IL-4', ',', 'respectively', '.']
9	['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']	['Such', 'a', 'diverse', 'pathway', 'of', 'monocyte', 'differentiation', 'may', 'constitute', 'one', 'of', 'the', 'basic', 'mechanisms', 'of', 'immune', 'regulation', '.']
