0	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['individual', 'cell', 'clones', 'were', 'analyzed', 'for', 'stat1', 'expression', 'by', 'immunofluorescence', 'with', 'anti-64kd', 'human', 'autoantigen', 'd1', 'antibodies', 'which', '#recognizes', 'a', 'approximately', '70kd', 'polypeptide', 'in', 'western', 'blots', 'of', 'extraocular', 'muscle', ',', 'sternothyroid', 'muscle', ',', 'and', 'smooth', 'muscle', ',', 'and', 'by', 'western', 'blotting']
1	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['sequence(ypydvpdya)', 'at', 'a', '1:500', 'dilution', ',', 'was', 'not', '#recognized', 'in', 'the', 'immunoprecipitaiton', 'with', 'a', 'rat', 'monoclonal', 'anti-ha', 'antibody', '(boehringer-ingelheim)', 'as', 'it', 'was', 'raised', 'against', 'a', 'c-terminal', 'region', 'of', 'stat3', 'that', 'is', 'missing', 'in', 'stat3beta', '.']
2	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['footprinting', 'assays', 'have', 'suggested', 'that', 'these', 'regulators', 'protect', 'a', 'stretch', 'of', 'up', 'to', '20', 'bp', 'in', 'the', 'target', 'promoters', ',', 'and', 'multiple', 'alignments', 'of', 'binding', 'sites', 'for', 'a', 'number', 'of', 'regulators', 'have', 'shown', 'that', 'affinity-purified', 'polyclonal', 'anti-lmp-1', 'antiserum', 'has', '#recognized', 'epitopes', 'in', 'the', 'c-terminus', 'of', 'lmp-1', 'at', 'a', '1:200', 'dilution', '.']
3	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['epitopes', 'in', 'the', 'c-terminus', 'of', 'lmp-1', 'at', 'a', '1:200', 'dilution', ',', 'has', 'not', 'been', '#recognized', 'in', 'the', 'immunoprecipitaiton', 'with', 'affinity-purified', 'polyclonal', 'anti-lmp-1', 'antiserum', 'as', 'it', 'was', 'raised', 'against', 'a', 'c-terminal', 'region', 'of', 'stat3', 'that', 'is', 'missing', 'in', 'stat3beta', '.']
4	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['blots', 'were', 'probed', 'with', 'a', 'monoclonal', 'antibody', 'that', 'can', '#recognize', 'the', 'stat1', 'n-terminus', '.']
5	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['the', 'stat1', 'n-terminus', 'are', '#recognized', 'by', 'a', 'monoclonal', 'antibody', '.']
6	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['exactly', 'how', 'specific', 'splice', 'sites', 'were', '#recognized', 'during', 'the', 'processing', 'of', 'complex', 'precursor', 'messenger', 'rnas', 'is', 'not', 'clear', '.']
7	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['a', 'rat', 'monoclonal', 'anti-ha', 'antibody', '(boehringer-ingelheim)', 'have', '#recognized', 'sequence(ypydvpdya)', 'at', 'a', '1:500', 'dilution', 'in', 'the', 'regulated', 'promoters', '.']
8	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['these', 'bands', 'can', 'be', 'detected', 'with', 'a', 'monoclonal', 'antibody', 'which', '#recognize', 'the', 'stat1', 'n-terminus']
9	['B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O', 'B-O']	['footprinting', 'assays', 'have', 'suggested', 'that', 'these', 'regulators', 'protect', 'a', 'stretch', 'of', 'up', 'to', '20', 'bp', 'in', 'the', 'target', 'promoters', ',', 'and', 'multiple', 'alignments', 'of', 'binding', 'sites', 'for', 'a', 'number', 'of', 'regulators', 'have', 'shown', 'that', 'a', 'rat', 'monoclonal', 'anti-ha', 'antibody', '(boehringer-ingelheim)', 'has', '#recognized', 'sequence(ypydvpdya)', 'at', 'a', '1:500', 'dilution', '.']
