0	['O', 'O', 'O', 'O', 'O', 'B-V', 'B-A0', 'O']	['murine', 'and', 'human', 'cdnas', 'will', '#encode', 'cp2', '.']
1	['B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O', 'B-V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['a', 'protein', 'of', 'the', 'kdgm', 'family', 'of', 'outer', 'membrane-specific', 'channels', 'were', '#encoded', 'by', 'the', 'escherichia', 'coli', 'yjha', '(renamed', 'nanc)', 'gene', '.']
2	['B-A0', 'I-A0', 'I-A0', 'B-V', 'B-A1', 'I-A1', 'I-A1', 'O']	['all', 'six', 'exons', '#encodes', 'the', '6-pyruvoyl-tetrahydropterin', 'synthase', '.']
3	['B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O', 'B-V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['a', 'protein', 'of', 'the', 'kdgm', 'family', 'of', 'outer', 'membrane-specific', 'channels', 'are', '#encoded', 'by', 'the', 'escherichia', 'coli', 'yjha', '(renamed', 'nanc)', 'gene', '.']
4	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-V', 'B-A0', 'O']	['murine', 'and', 'human', 'cdnas', 'is', 'shown', 'to', '#encode', 'cp2', '.']
5	['B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O', 'O', 'B-V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['a', 'protein', 'of', 'the', 'kdgm', 'family', 'of', 'outer', 'membrane-specific', 'channels', 'may', 'be', '#encoded', 'by', 'the', 'escherichia', 'coli', 'yjha', '(renamed', 'nanc)', 'gene', '.']
6	['B-A0', 'I-A0', 'I-A0', 'O', 'B-V', 'B-A1', 'I-A1', 'I-A1', 'I-A1', 'I-A1', 'O']	['a', 'gene', 'family', 'may', '#encode', 'proteins', 'involved', 'in', 'pre-mrna', 'splicing', '.']
7	['O', 'B-A1', 'I-A1', 'I-A1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-V', 'O', 'O', 'O', 'O', 'B-A0', 'I-A0', 'I-A0', 'O']	['expression', 'the', '6-pyruvoyl-tetrahydropterin', 'synthase', 'northern', 'analysis', 'of', 'poly', '(a)', '+', 'rna', 'from', 'various', 'tissues', 'reveals', 'that', 'sbp2', 'may', 'be', '#encoded', 'by', 'as', 'many', 'as', 'all', 'six', 'exons', '.']
8	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-V', 'B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O']	['the', 'escherichia', 'coli', 'yjha', '(renamed', 'nanc)', 'gene', 'will', '#encode', 'a', 'protein', 'of', 'the', 'kdgm', 'family', 'of', 'outer', 'membrane-specific', 'channels', '.']
9	['B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O', 'O', 'O', 'O', 'B-V', 'O', 'O', 'O']	['a', 'transcription', 'factor', 'with', 'dual', 'roles', 'in', 'transcription', 'initiation', 'and', 'termination', 'was', 'believed', 'to', 'be', '#encoded', 'by', 'maz', '.']
10	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-V', 'B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['the', 'escherichia', 'coli', 'yjha', '(renamed', 'nanc)', 'gene', ',', 'which', 'has', '#encoded', 'a', 'protein', 'of', 'the', 'kdgm', 'family', 'of', 'outer', 'membrane-specific', 'channels', ',', 'respectively', ',', 'was', 'affected', 'in', 'a', 'reciprocal', 'manner', 'by', 'the', 'osmolarity', 'of', 'the', 'growth', 'medium', '.']
11	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-A0', 'I-A0', 'I-A0', 'O', 'B-V', 'B-A1', 'I-A1', 'I-A1', 'I-A1', 'I-A1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['the', 'human', 'snrpn', '(small', 'nuclear', 'ribonucleoprotein', 'polypeptide', 'n)', 'gene', 'is', 'one', 'of', 'a', 'gene', 'family', 'that', '#encode', 'proteins', 'involved', 'in', 'pre-mrna', 'splicing', 'and', 'maps', 'to', 'the', 'smallest', 'deletion', 'region', 'involved', 'in', 'the', 'prader-willi', 'syndrome', '(pws)', 'within', 'chromosome', '15q11-q13', '.']
12	['B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O', 'B-V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['a', 'protein', 'of', 'the', 'kdgm', 'family', 'of', 'outer', 'membrane-specific', 'channels', 'were', '#encoded', 'by', 'the', 'escherichia', 'coli', 'yjha', '(renamed', 'nanc)', 'gene', '.']
13	['O', 'O', 'O', 'O', 'B-V', 'B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['maz', ',', 'which', 'has', '#encoded', 'a', 'transcription', 'factor', 'with', 'dual', 'roles', 'in', 'transcription', 'initiation', 'and', 'termination', ',', 'respectively', ',', 'was', 'affected', 'in', 'a', 'reciprocal', 'manner', 'by', 'the', 'osmolarity', 'of', 'the', 'growth', 'medium', '.']
14	['O', 'B-A1', 'I-A1', 'I-A1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-A0', 'I-A0', 'I-A0', 'O', 'B-V', 'O', 'O']	['expression', 'the', '6-pyruvoyl-tetrahydropterin', 'synthase', 'northern', 'analysis', 'of', 'poly', '(a)', '+', 'rna', 'from', 'various', 'tissues', 'shows', 'that', 'all', 'six', 'exons', 'have', '#encoded', 'sbp2', '.']
15	['O', 'O', 'O', 'O', 'B-V', 'B-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'I-A0', 'O']	['maz', 'is', 'believed', 'to', '#encode', 'a', 'transcription', 'factor', 'with', 'dual', 'roles', 'in', 'transcription', 'initiation', 'and', 'termination', '.']
